date,trend_ag,power1_ag,power2_ag,trend_al,power1_al,power2_al,trend_AP,power1_AP,power2_AP,trend_au,power1_au,power2_au,trend_bu,power1_bu,power2_bu,trend_c,power1_c,power2_c,trend_CF,power1_CF,power2_CF,trend_cu,power1_cu,power2_cu,trend_CY,power1_CY,power2_CY,trend_eb,power1_eb,power2_eb,trend_FG,power1_FG,power2_FG,trend_fu,power1_fu,power2_fu,trend_hc,power1_hc,power2_hc,trend_i,power1_i,power2_i,trend_lh,power1_lh,power2_lh,trend_MA,power1_MA,power2_MA,trend_ni,power1_ni,power2_ni,trend_p,power1_p,power2_p,trend_PF,power1_PF,power2_PF,trend_rb,power1_rb,power2_rb,trend_SA,power1_SA,power2_SA,trend_sc,power1_sc,power2_sc,trend_sn,power1_sn,power2_sn,trend_TA,power1_TA,power2_TA,trend_v,power1_v,power2_v
2021-02-09,-0.015992870481317995,-0.14114296023686823,-0.07959944482397274,0.004036648695744335,-0.05253094939138914,0.037435933126861,-0.00260062300587678,-0.14112931213993196,-0.02134363941222961,-0.005257519480588119,-0.11906375978451467,-0.026292980355416162,0.0029642902634695696,0.38785649503839226,-0.02523505536971493,0.0001785054782275702,0.6188731655508399,-0.031584792451185284,0.004959133285113765,-0.1335674761854262,0.00862014930518562,0.0029548030578823003,0.11804442036836393,0.0014373627643591291,0.004803696393575091,0.26017087062652555,-0.0468650236240582,0.0029282964048780447,0.29659608193208187,-0.053846194228477584,0.002553916146450346,-0.05680905439941586,-0.010910713658949911,0.0067590717445548286,0.1762367735733794,0.009138522267429616,0.00820268770187539,0.1410092751644696,0.024154967035628472,0.010209066399219298,-0.25410537176701276,-0.012420041153414108,0.007567321668962779,0.6657822226757832,0.040202916930881516,0.0025176552521967758,-0.046273363877519125,0.05364129350695146,-0.00097925023367183,-0.22365750858570088,-0.05964500379236881,0.0020333540421740236,-0.12711782313452358,-0.013104204220919624,0.004776046135149634,1.3264414167667042,0.20193497084290501,0.005299417930845055,-0.0474734542047166,0.0048172042469429854,0.0025598341123350887,0.2652456956475244,0.05069898957941987,0.010894363045550578,0.02547652190691463,-0.03187232404307194,-0.007947496482215256,0.3345072610884381,-0.02966270405551452,-0.0011073163009842541,0.5872605815592122,0.011076556390854808,0.004777019673962246,-0.1487918376546451,-0.009221561053693872
2021-02-10,-0.011339798815179356,-0.3639616115593426,-0.020055381938905215,0.008865178712990127,-0.06461328682242706,0.03774064091045215,-0.0009194712447211947,-0.21247167823589685,-0.05238935972430547,-0.0015644332971899504,-0.2092005561170308,-0.05837436776108962,0.004326884203451816,-0.11633985926073553,-0.04617801011132072,0.0020604863622918704,-0.44917527689978487,-0.00905883250846884,0.007539184946623366,-0.34910360717114264,0.004388983573549332,0.007062903564662109,-0.08574986312387656,0.026228479519931902,0.00669454337733389,-0.29443099273607753,-0.054930332261522,0.0033368468048527757,-0.23735579426796005,-0.009360261887588095,0.007840217880812315,-0.2258971737325577,-0.04256796832622767,0.00732522745863445,-0.2606470123850836,-0.03957964113468049,0.01226982503297068,-0.15616468690714636,0.02762340805443264,0.0245372381141874,-0.03802543212759779,0.004546832373446552,0.008890997797459717,-0.5274153035593947,-0.02133625944891493,0.00505584298573292,-0.20773147001692016,-0.12260954403687008,0.004352344713618209,-0.1119321704452152,0.010222114137483862,0.007860862904801603,0.18696719325405864,-0.0010629505337530487,0.006602278856584288,-0.21212758815896915,-0.035027750211342634,0.011055756811606116,-0.14722244601144008,-0.002005948328825169,-0.002214248781620252,-0.2107569426468957,-0.15488266179874666,0.01034724885039209,-0.1409102821700009,-0.044477917695969205,-0.007551788987579604,-0.20939023254369893,-0.04560508807409358,-0.0012864395953955943,-0.380819901279688,-0.01986134582931176,0.006254294654564138,-0.12248937626742096,-0.004516718179263801
2021-02-18,-0.0022785940340061877,0.07640596699195346,-0.05018010206354806,0.00847177555991005,-0.12592609939084543,-0.00046406712119073656,0.00459362436166827,0.2879410374160256,-0.05456667371187551,0.0007188911100176299,-0.14040027247072562,-0.046501715809490474,0.0032492206266084385,-0.18912055310252696,-0.06442662823169087,0.0013949862329064402,-0.07421480695663352,-0.026606025178198545,0.009651455298735996,0.16062888768440575,-0.0053999956688662865,0.011195308605500706,0.47582581229828347,0.058432636250865366,0.0076364652085407995,0.44131777625257373,-0.0028352707683584333,0.0011089795240975643,-0.04209381121440703,-0.19789070420010868,0.006823799294867086,-0.17556087021745093,-0.07995877103806615,-0.008356237020304006,-0.05001889199000498,-0.13260158772414832,0.010378044267310335,-0.27326119951040395,-0.03504008971940842,0.022229189647784534,-0.12155487150118116,-0.04122205495168685,0.009257310882728284,-0.36466165413533835,0.0031975416303309245,0.00096732129973147,0.21776432445794525,0.022336988756737952,0.007918966478658038,0.005144179392750026,-0.012778745155310856,0.01262236985473381,-0.2114766998839085,-0.056804584671578784,0.009378357673703163,-0.2443599460793041,0.023028871790965244,0.009163221061415764,-0.12388839304582167,-0.032204238592122736,-0.007349068720648765,-0.19111874140337137,-0.07268354599505644,0.008467618612313925,-0.1197102673612741,-0.07628572149216839,-0.0038654895659469297,-0.07301269401820165,-0.06811411724963912,0.0007468397338326555,0.0701345892879861,-0.05368743423984845,0.0025896550956936402,0.012743283373382264,-0.04745137609931527
2021-02-19,-0.0003527540638975069,-0.5996017096772315,0.018905777817870284,0.010287522556397415,-0.09328135779398661,0.04831310662792254,0.0029666910713650007,-0.029788057458966066,0.04132120952927121,-0.00258895756256123,-0.3151551285631269,0.05471248295070308,0.007831955266240618,-0.2411614777094594,0.03999691886999557,0.00317729569828677,0.332624381910106,0.011380458856746767,0.005526269434095604,-0.05953496646789913,0.06486249418732148,0.014441314170264901,-0.16947837890246265,0.08133601155397674,0.006527877094876129,-0.2645238095238095,0.080608473130509,0.011193708801226674,-0.20040717571686184,0.20540321623338986,0.004478275329429812,-0.15708456469043008,0.07404352296619154,0.012215639313437185,-0.24779598222722254,-0.009115495292732034,0.011296827283684141,0.025244481811738995,0.036520775757063584,0.022621979758745126,0.03556635829261645,0.05742670136697314,0.008209477310302799,0.4339930626402775,0.04992135110522389,0.002590261859585075,-0.08217059105401692,-0.008672040962975469,0.009554438996744526,-0.4640760561649727,0.036658172699821634,0.014445329190544962,-0.14098568642136822,0.03523103241061576,0.0179195989980147,0.479543580336256,0.1640070591914693,0.01025264125947528,0.08647062106331527,0.069044221059259,-0.0007217137091235356,0.021307317718999963,0.12134572437144309,0.012414020779485242,-0.390108230108941,0.04453546317154755,0.006300524443350822,-0.13961788566223976,0.07160982039874764,0.003724708282439857,-0.057711002272403555,-0.016522765949833373,0.0025472798197793012,0.19538613587971532,-0.025371811238662945
2021-02-22,0.00022026805983347717,1.866375181571934,0.038089150320316456,0.007192853969196343,0.3946104865040554,0.028150766125656146,0.00726523245015989,0.8351508147870057,0.06812947306766981,-0.0007881802899663349,1.494027153310412,0.028249140137251993,0.00479259492244535,0.994773236716338,0.0040606599266748145,0.0005938803814351902,0.16940156263639183,0.008844515858543955,0.0027346556978572745,0.26026828090111565,0.03516738060777258,0.015440181761918657,0.7475938464731366,0.05961442217057167,0.004253288626569025,0.377576346174598,0.09946059728983037,0.012600158743097736,1.2016364831478503,-0.05086689799394073,0.002163765243786751,0.4884051570129819,0.023644098977291916,0.006779440114421464,0.7223128641602752,0.04178755982887883,0.00851625079879062,0.37736523515017395,0.03320261590189921,0.018662383491043308,0.5235723010493685,0.03275420527429551,0.009253811126435762,1.695219123505976,0.07140041002996367,0.0035911570898762703,0.6504044811922625,0.2722455592062918,0.012032928977408644,1.2823639924214683,0.1908404128949297,0.013388675171396337,0.542052677710781,0.07105763563779499,0.015798748854663956,0.5457952748740231,-0.04427513146278739,0.009036010636159034,0.49203478957357527,0.030165990279679145,0.0010263637054332342,0.29895361979493695,0.1446456028541938,0.007500213420838371,1.1044786992248965,0.011567568980616061,0.012925271798615431,0.7475350508991987,0.1752260286610492,0.004432584912573267,0.4954176728598887,0.03355547404605197,0.007295514682631919,0.4226519588919926,0.03781333765727046
2021-02-23,0.0010115781181997728,0.27273711728327177,0.055621604564488836,0.006404639973257094,0.6000137716240983,0.03337848089872231,0.006913161584017691,-0.2475918624368898,0.05273598364111831,-0.0008495228036821349,0.01167383946482392,-0.008602832382160197,0.0052454211107487245,-0.12291755376947278,0.024837114778525793,0.0040364187779765555,0.8271839727799299,-0.05475134715953156,0.00566587916770063,0.3870848421656423,0.08082243191078708,0.020977977675478657,0.2644370056434273,0.05784549229373903,0.008311075363176384,-0.1571361428795237,0.0443939212636113,0.022018056629400207,0.11315467978943183,0.07972730490826763,0.006234836992138677,0.5602162493769411,0.07982042280553592,0.005146907368262718,-0.11629457186836112,0.01585905994221526,0.0084425055073414,0.47413607210260467,0.009836171856061338,0.01772579611601447,-0.003121519169271725,0.0028344177488388578,0.009395758898862499,0.016418540808784687,-0.08426862925482981,0.007978752749305519,-0.0796091347076886,-0.02720960298637809,0.014229114066381655,0.3654824105529706,-0.001369520272850533,0.01300797988330881,-0.15591652108530352,0.00568539302511506,0.01801730462466889,0.12551924088729938,0.0603492707350215,0.008886262515192674,0.4007600737783883,0.007605187330065322,0.006767895380103762,0.44901574312018155,0.1449450520667681,0.004131330803797721,-0.27454428390437746,0.027664358073185902,0.019866272040711855,1.025590273864533,-0.007130521247645016,0.006977881063420599,0.059405984100284526,0.046495571555836834,0.014858566058779053,0.4266869500933692,0.0032883574569058105
2021-02-24,0.00240288584992246,-0.02990584875710256,0.03183846792723566,0.004277210979450716,-0.18679590694964465,-0.010317445504186118,0.008341374572542658,0.17126440443948798,0.04288690772653325,-0.00154418941457737,-0.15595300489168418,0.02240261816941347,0.005932964304249924,0.5107148900510061,0.03158599369107873,0.0022155731008855904,-0.2225957923966071,-0.018252256990095583,0.0058151657590249884,-0.0059246949245886915,0.008243468862140224,0.01931470274629987,0.46051707303710465,0.00839834334049172,0.0072523233269547694,0.3186802973977696,0.013634280476626959,0.018456787780930833,0.09063107417175464,-0.08880271778145832,0.004152059616315548,0.0824700079921703,-0.003000625332258311,0.006121262459828993,0.3725825521493118,0.015749055707031445,0.0034663518549951896,-0.2858822021688222,0.018771728799460652,0.005873738560590558,-0.11517528485760498,-0.006576526930601401,0.00730666796558317,-0.026904897937983674,-0.09359051637532645,0.007919726502461092,0.2633291356947909,0.07710218121328949,0.009920657358555645,-0.08555066259336075,-0.058805300982396,0.00789566407703661,0.01562947383304758,0.005085449173382273,0.01457944713987122,0.08668675998509356,-0.05950900494277611,0.00300418642692009,-0.30862502478551157,0.011734506355460583,0.01108956747735003,0.4588441406384518,-0.034844275956730564,0.008115841744958396,1.2102550888946149,0.1358052632240705,0.021823815169388125,-0.03164110178774482,-0.05437031375597934,0.011309100114329708,0.497450805862234,-0.020648255956670636,0.012830028918327166,0.19971455870416244,-0.07866677697372582
2021-02-25,0.001318080086438374,-0.07713522973171127,-0.02859635001519001,0.0032968007706354954,-0.1778100282112136,-0.011856216655700358,0.0007885006765592167,-0.0449073452762232,0.026226872395719303,-0.0019103521429436148,-0.04053753369934754,-0.04595052524567944,0.010291735508255817,-0.21303389484716717,-0.038386530699107246,0.0029869656799975455,-0.23407743102370493,0.011078533956624392,0.0032380393066756955,-0.3067206553285293,-0.01654764000952902,0.015449780117757496,-0.05094148775831464,0.026962715068805654,0.004614547323536091,-0.1464514764958771,-0.07539278851588105,0.02503511207952183,-0.22808770571042525,0.03185503632156528,0.0051655182381710706,-0.17275474014930392,0.038461039781917394,0.02819134888459704,-0.2308525410385096,-0.007887880295321503,0.004482015230968039,-0.06396072879411074,0.004897575597333059,0.007828224214201547,0.10566501773261816,0.021041154068677015,0.00773155482083131,-0.39898585535094744,-0.05395460187976586,0.014088286697542373,-0.26533604319225523,-0.05156696172554476,0.006016120586792315,-0.06341012671522539,-0.06017120720695479,0.009803778794416112,0.034787420840780126,0.03701215729293783,0.014804541062594906,-0.2016009674391741,0.06076409864014076,0.005986491889701214,0.12345937126441209,0.03278706513923346,0.015840582470190906,-0.228162888344,0.051627343157438554,0.010293945607136236,-0.19532309180245766,-0.024929705315827944,0.019906732296225076,-0.10729342478543469,-0.010660386560945367,0.01764460184808376,0.19318719737550238,-0.012505833002229183,0.011266290107697984,-0.35488050730562537,0.023111418641256654
2021-02-26,0.0038968644526653695,0.12063241975398475,0.03296540317289387,0.003710131820553456,0.9072479124219865,0.057570616676562825,0.0028987665471186456,-0.027823560686617066,0.016590462229358005,0.0030904352533073502,0.3638138486347138,0.0003169381588079556,0.0066570253341777415,0.09430084297030539,-0.03892480608342952,0.00011778394981898501,0.12115704036554065,-0.009473681236163212,0.0043608564435405105,1.2937615486635092,0.03386278214048266,0.012389092268972512,-0.11042615693653735,0.02764611282745788,0.004003964429228844,0.34992981586987026,-0.015281173594132058,0.006685373191733169,0.3819596642040408,-0.0017194319862445795,0.005421569365008613,0.5812109301823327,-0.04641940241437703,-0.0012260284426122746,0.17634834969142799,0.016933796352606167,0.0031521246507990354,0.5386052942964985,0.0004253416365838092,-0.0029147904096407367,0.17690809197710244,-0.005924786654752712,0.005083822975647593,-0.27246891651865013,-0.03898964337597821,0.009807802542718007,0.4018091889421358,0.04842044747852747,0.006010950349775541,0.13404521578961814,-0.006715786570662963,0.005813305711341027,0.130997287356863,-0.04221052569021977,0.007094578462192008,0.5519372134118543,0.009396414809002884,0.0031397461175174056,0.31304035837884303,0.017677973665344293,0.013634836873986922,0.45005562330597404,-0.016591805522015668,0.0002486561552320389,0.20134894402472536,0.053802138916010156,0.01078368806453011,0.21914623157623736,0.022677333934306265,0.01511068520583392,-0.27405888870601447,0.00179744409466287,0.00498879970785504,0.6156458372839115,-0.03067411814814336
2021-03-01,-0.0016516284850394416,0.20453283579518433,-0.06609277021564819,0.0034457387026510296,0.030770708507699807,0.0061378602308364005,-0.005215431680459744,0.05490373779021729,-0.008077837161484247,0.00118432043700047,0.22525575675130605,0.024330953408463918,0.005508572510963525,0.04305009530386528,-0.09355240557935862,-0.0021068742378663645,0.056137934436022,-0.03375564739569037,-0.0015039180159008047,-0.11586643424517207,-0.048885991262127226,0.004201155934855758,0.08731225453247116,-0.026034963811014222,0.0003304748088835,0.21585418068383389,-0.017628801986343867,0.007856577925581431,0.07104738081926065,0.0901365870109847,0.005838988947737298,-0.13525195708376037,-0.010440227691562387,-0.0007847952453354399,0.1871873217821094,-0.06392472265276983,0.002577485513874266,-0.19035979282176507,-0.0201147389076638,0.0010004388963270588,0.0626792666940581,0.024133233110964936,-0.003993590747881678,0.25390625,-0.010728044082508381,0.0042164835017391815,-0.037575000430418504,-0.07601815363352815,-0.00751078851271724,0.023957248503592377,-0.07157409735067777,0.0014407038336727764,0.12657672594150027,-0.0165523945438939,0.007006453016261988,-0.11826072178589209,-0.024134299541134885,0.002335268170731415,-0.1403280616912822,0.0014951978925457077,0.011963126383284839,-0.1302586031895009,-0.06083386265560442,0.0002991148245217578,-0.03955907509390644,-0.015804613180207094,-0.002824675508000761,0.03349721186524568,-0.11129934165220501,0.01132769892933209,0.5992859369878565,-0.06921694348397556,-0.00016210288531265122,-0.2988458254138776,-0.012028909861735437
